id_produto,nome_medicamento,categoria_regulatoria,numero_registro_produto,data_vencimento_registro,numero_processo,classe_terapeutica,cod_empresa,empresa_detentora_registro,principio_ativo
3445,FUMARATO DE QUETIAPINA,GENÉRICO,105730611,2026-01-06,25351849408201861,OUTROS PRODS  NAO ENQUADRADOS EM CLASSE TERAPEUTICA ESPECIF,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,HEMIFUMARATO DE QUETIAPINA
3446,FUMARATO DE TENOFOVIR DESOPROXILA,GENÉRICO,112090136,2026-01-02,25351405247201019,ANTIRETROVIRAL,17503475000101,FUNDAÇÃO EZEQUIEL DIAS - FUNED,FUMARATO DE TENOFOVIR DESOPROXILA
3447,FUMARATO DE TENOFOVIR DESOPROXILA,GENÉRICO,102980388,2026-01-08,25351543138201060,ANTIRETROVIRAL,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,FUMARATO DE TENOFOVIR DESOPROXILA
3448,FUMARATO DE TENOFOVIR DESOPROXILA,GENÉRICO,101830150,2026-01-08,25351628801201081,ANTIRETROVIRAL,10877926000113,LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIG,FUMARATO DE TENOFOVIR DESOPROXILA
3449,FUMARATO DE TENOFOVIR DESOPROXILA+LAMIVUDINA,GENÉRICO,110630135,2029-01-03,25351392117201389,ANTIRETROVIRAL,33781055000135,FUNDAÇÃO OSWALDO CRUZ,LAMIVUDINA +  FUMARATO DE TENOFOVIR DESOPROXILA
3450,FUNCHICÓREA,FITOTERÁPICO,105340002,2025-01-09,2599100857380,ANTIESPASMODICOS,21549522000117,LABORATÓRIO MELPOEJO,CICHORIUM INTYBUS +  RHEUM PALMATUM L.
3451,FUNED - CARBAMAZEPINA,SIMILAR,112090116,2025-01-02,250000010299971,ANTICONVULSIVANTES,17503475000101,FUNDAÇÃO EZEQUIEL DIAS - FUNED,CARBAMAZEPINA
3453,FUNED - TALIDOMIDA,SIMILAR,112090031,2026-01-12,2500000433584,HANSENOSTATICOS,17503475000101,FUNDAÇÃO EZEQUIEL DIAS - FUNED,TALIDOMIDA
3454,FUNED CETOCONAZOL,SIMILAR,112090127,2027-01-10,25351268667200733,ANTIMICOTICOS PARA USO TOPICO,17503475000101,FUNDAÇÃO EZEQUIEL DIAS - FUNED,CETOCONAZOL
3455,FUNED DONEPEZILA,SIMILAR,112090137,2027-01-05,25351223627201108,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,17503475000101,FUNDAÇÃO EZEQUIEL DIAS - FUNED,CLORIDRATO DE DONEPEZILA
3456,FUNED METFORMINA,SIMILAR,112090129,2028-01-10,25351323338200762,ANTIDIABETICOS,17503475000101,FUNDAÇÃO EZEQUIEL DIAS - FUNED,CLORIDRATO DE METFORMINA
3457,FUNED METILDOPA,SIMILAR,112090026,2026-01-12,2500000305985,ANTI-HIPERTENSIVOS SIMPLES,17503475000101,FUNDAÇÃO EZEQUIEL DIAS - FUNED,ALFA METILDOPA
3458,FUNED PARACETAMOL,SIMILAR,112090094,2028-01-04,250000281239788,ANALGESICOS NAO NARCOTICOS,17503475000101,FUNDAÇÃO EZEQUIEL DIAS - FUNED,PARACETAMOL
3460,FUNED ÁCIDO FÓLICO,ESPECÍFICO,112090018,2026-01-12,2500000422585,ANTIANEMICOS,17503475000101,FUNDAÇÃO EZEQUIEL DIAS - FUNED,ÁCIDO FÓLICO
3462,FUNED-CAPTOPRIL,SIMILAR,112090093,2028-01-04,2500002812297,ANTI-HIPERTENSIVOS,17503475000101,FUNDAÇÃO EZEQUIEL DIAS - FUNED,CAPTOPRIL
3463,FUNED-GLIBENCLAMIDA,SIMILAR,112090114,2009-01-12,250000010339948,ANTIDIABETICOS,17503475000101,FUNDAÇÃO EZEQUIEL DIAS - FUNED,GLIBENCLAMIDA
3464,FUNGICORT,SIMILAR,115600052,2025-01-05,250000045349940,ANTIMICOTICOS PARA USO TOPICO,17562075000169,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,CETOCONAZOL +  DIPROPIONATO DE BETAMETASONA
3465,FUNGILAB,SIMILAR,138410016,2008-01-05,25351224983200299,ANTIMICOTICO,02456955000183,NATULAB LABORATÓRIO S.A,CETOCONAZOL
3467,FUNGISTEN,SIMILAR,105350121,2027-01-01,253510120590173,ANTIMICOTICOS PARA USO TOPICO,17115437000173,LABORATÓRIO GLOBO SA,CLOTRIMAZOL
3469,FUNGONAZOL,SIMILAR,109170062,2025-01-06,250000112829979,ANTIMICOTICO,17875154000120,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.,CETOCONAZOL
3470,FUNOK,SIMILAR,126750327,2028-01-08,25351544234201761,ANTIMICOTICO,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,ITRACONAZOL
3471,FUNTYL,SIMILAR,102980297,2026-01-12,253510258570147,ANTIMICOTICO,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,CLORIDRATO DE TERBINAFINA
3472,FURACIN,NOVO,178170781,2029-01-01,25351262344201540,ANTINFECCIOSOS TOPICOS,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,NITROFURAL
3474,FUROATO DE MOMETASONA,GENÉRICO,105830484,2025-01-10,25351309111200542,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,45992062000165,GERMED FARMACEUTICA LTDA,FUROATO DE MOMETASONA
3476,FUROATO DE MOMETASONA,GENÉRICO,172870104,2015-01-11,25351376333200972,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,02932074000191,HYPERA S.A.,FUROATO DE MOMETASONA
3477,FUROATO DE MOMETASONA,GENÉRICO,155840228,2025-01-11,25351539202201126,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,FUROATO DE MOMETASONA
3478,FUROATO DE MOMETASONA,GENÉRICO,183260208,2027-01-06,25351679730201410,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,FUROATO DE MOMETASONA
3480,FUROSANTISA,SIMILAR,101860018,2029-01-06,2500101039678,DIURETICOS ASSOC  A OUTROS FARMACOS EXCL  ANTI-HIPERTENSIVOS,04099395000182,SANTISA LABORATÓRIO FARMACÊUTICO S/A,FUROSEMIDA
3481,FUROSEMIDA,GENÉRICO,103700277,2030-01-02,250000008130077,DIURETICOS SIMPLES,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,FUROSEMIDA
3482,FUROSEMIDA,GENÉRICO,103870038,2026-01-03,253510013030191,DIURETICOS SIMPLES,17174657000178,HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA,FUROSEMIDA
3483,FUROSEMIDA,GENÉRICO,103700343,2026-01-10,253510313220033,DIURETICOS SIMPLES,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,FUROSEMIDA
3485,FUROSEMIDA,SIMILAR,146950033,2007-01-12,253510395820129,DIURETICOS,02195505000184,LABORATÓRIO INDUSTRIAL E FARMACÊUTICO BUCAR LTDA,
3487,FUROSEMIDA,GENÉRICO,125680195,2028-01-06,25351358607200710,DIURETICOS SIMPLES,73856593000166,PRATI DONADUZZI & CIA LTDA,FUROSEMIDA
3488,FUROSEMIDA,GENÉRICO,101860032,2026-01-02,25351682249201484,DIURETICOS ASSOC  A OUTROS FARMACOS EXCL  ANTI-HIPERTENSIVOS,04099395000182,SANTISA LABORATÓRIO FARMACÊUTICO S/A,FUROSEMIDA
3489,FUROSEMIDA,GENÉRICO,155840500,2026-01-04,25351010598201191,DIURETICOS SIMPLES,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,FUROSEMIDA
3493,FURP - DICLOFENACO,SIMILAR,110390124,2025-01-07,250000090159364,ANTINFLAMATORIOS ANTIREUMATICOS,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,DICLOFENACO SÓDICO
3494,FURP - ETAMBUTOL,SIMILAR,110390102,2028-01-10,2500101012886,TUBERCULOSTATICOS,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,DICLORIDRATO DE ETAMBUTOL
3495,FURP - FENITOINA,SIMILAR,110390036,2027-01-05,2599100636781,ANTICONVULSIVANTES,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,FENITOÍNA
3497,FURP - METOCLOPRAMIDA,SIMILAR,110390063,2026-01-09,2599100636281,ANTIEMETICOS E ANTINAUSEANTES,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,CLORIDRATO DE METOCLOPRAMIDA MONOIDRATADO
3498,FURP - NEOMICINA + BACITRACINA,SIMILAR,110390072,2028-01-04,2599100635681,ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,BACITRACINA ZÍNCICA +  SULFATO DE NEOMICINA
3499,FURP - PARACETAMOL,SIMILAR,110390150,2026-01-06,250000218869842,ANALGESICOS NAO NARCOTICOS,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,PARACETAMOL
3500,FURP - PROPRANOLOL,SIMILAR,110390111,2028-01-11,2500101012686,BETABLOQUEADORES SIMPLES,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,CLORIDRATO DE PROPRANOLOL
3503,FURP- DIPIRONA,SIMILAR,110390034,2027-01-02,2599100636181,ANALGESICOS NAO NARCOTICOS,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,DIPIRONA MONOIDRATADA
3505,FURP-AMPICILINA,SIMILAR,110390024,2028-01-02,2599100634481,PENICILINA DE AMPLO ESPECTRO,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,AMPICILINA SÓDICA
3506,FURP-AZATIOPRINA,SIMILAR,110390107,2028-01-10,2500001274488,ANTIMETABOLICOS ANALOGOS DA PURINA,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,AZATIOPRINA
3507,FURP-BENZILPENICILINA BENZATINA,SIMILAR,110390094,2027-01-10,2500101283385,PENICILINA G E DERIVADOS (BENZILPENICILINAS),43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,BENZILPENICILINA BENZATINA
3508,FURP-BENZILPENICILINA PROCAINA + BENZILPENICILINA POTASSICA,SIMILAR,110390113,2029-01-05,2500100572386,PENICILINA G E DERIVADOS (BENZILPENICILINAS),43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,BENZILPENICILINA POTÁSSICA +  BENZILPENICILINA PROCAÍNA
3509,FURP-CAPTOPRIL,SIMILAR,110390137,2027-01-07,250000064319716,ANTI-HIPERTENSIVOS SIMPLES,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,CAPTOPRIL
3510,FURP-CEFALEXINA,SIMILAR,110390025,2028-01-02,2500100927682,CEFALOSPORINAS,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,CEFALEXINA +  CEFALEXINA MONOIDRATADA
3513,FURP-DEXAMETASONA,SIMILAR,110390005,2028-01-04,2599101165277,HORMONIOS CORTICOSTEROIDES,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,
3515,FURP-DIGOXINA,SIMILAR,110390027,2028-01-02,2500100926882,GLICOSIDEOS CARDIACOS,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,DIGOXINA
3517,FURP-ESTREPTOMICINA,SIMILAR,110390083,2027-01-02,2500101287885,AMINOGLICOSIDEOS,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,SULFATO DE ESTREPTOMICINA
3519,FURP-GLIBENCLAMIDA,SIMILAR,110390151,2026-01-06,253510070880122,ANTIDIABETICOS,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,GLIBENCLAMIDA
3520,FURP-HALOPERIDOL,SIMILAR,110390039,2027-01-02,2599100636481,NEUROLEPTICOS,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,HALOPERIDOL
3522,FURP-HIOSCINA,SIMILAR,110390105,2028-01-10,2500100571086,ANTIESPASMODICOS,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,BUTILBROMETO DE ESCOPOLAMINA
3523,FURP-ISONIAZIDA,SIMILAR,110390106,2028-01-10,2500100209487,TUBERCULOSTATICOS,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,ISONIAZIDA
3525,FURP-LAMIVUDINA + ZIDOVUDINA,SIMILAR,110390146,2025-01-01,250000381089982,ANTIVIROTICOS,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,LAMIVUDINA +  ZIDOVUDINA
3526,FURP-METRONIDAZOL,SIMILAR,110390103,2028-01-10,2500100572786,"AMEBICIDAS, GIARDICIDAS E TRICOMONICIDAS",43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,METRONIDAZOL
3527,FURP-RIFAMPICINA,SIMILAR,110390016,2027-01-09,2599100369478,RIFAMPICINAS,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,RIFAMPICINA
3529,FURP-SULFATO FERROSO,ESPECÍFICO,110390141,2029-01-06,2599100795478,ANTIANEMICOS SIMPLES,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,SULFATO FERROSO DESSECADO +  SULFATO FERROSO HEPTAIDRATADO
3530,FUSOR,SIMILAR,105730792,2032-01-03,25351178952202111,ANTIDEPRESSIVOS,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,OXALATO DE ESCITALOPRAM
3531,FUZEON,NOVO,101000617,2029-01-05,25351035055200332,ANTIVIROTICOS (INIBE REPLICACAO VIROTICA),33009945000123,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,ENFUVIRTIDA
3532,Farmanguinhos Isoniazida+Rifampicina,NOVO,110630139,2029-01-09,25351677349201140,TUBERCULOSTATICOS,33781055000135,FUNDAÇÃO OSWALDO CRUZ,ISONIAZIDA +  RIFAMPICINA
3533,Farmanguinhos rifampicina+isoniazida+pirazinamida+etambutol,NOVO,110630140,2029-01-11,25351499876201180,TUBERCULOSTATICOS,33781055000135,FUNDAÇÃO OSWALDO CRUZ,CLORIDRATO DE ETAMBUTOL +  ISONIAZIDA +  PIRAZINAMIDA +  RIFAMPICINA
3535,Fenitoína,GENÉRICO,103700473,2025-01-05,25351039387200558,ANTICONVULSIVANTES,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,FENITOÍNA
3536,Fenofibrato,GENÉRICO,102350942,2029-01-04,25351384541200896,ANTILIPEMICOS,57507378000365,EMS S/A,FENOFIBRATO
3537,Fenofibrato,GENÉRICO,155840581,2030-01-04,25351316156201898,ANTILIPEMICOS,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,FENOFIBRATO
3538,Fenofibrato Micronizado,GENÉRICO,105830637,2029-01-04,25351385310200808,ANTILIPEMICOS,45992062000165,GERMED FARMACEUTICA LTDA,FENOFIBRATO
3539,Fenofibrato Micronizado,GENÉRICO,167730086,2029-01-04,25351388719200878,ANTILIPEMICOS,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,FENOFIBRATO
3540,Fenofibrato micronizado,GENÉRICO,135690528,2029-01-03,25351390698200851,ANTILIPEMICOS,00923140000131,EMS SIGMA PHARMA LTDA,FENOFIBRATO
3543,Fiasp,BIOLÓGICO,117660035,2028-01-05,25351183811201612,ANTIDIABETICOS,82277955000155,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,INSULINA ASPARTE
3546,Fledoid,BIOLÓGICO,103900188,2026-01-04,25351931232201628,ANTIVARICOSOS TOPICOS,33349473000158,FARMOQUÍMICA S/A,POLISSULFATO DE MUCOPOLISSACARÍDEO
3547,FluQuadri,BIOLÓGICO,183260332,2030-01-01,25351189715201961,VACINAS,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,CEPA INFLUENZA TIPO B +  CEPA INFLUENZA TIPO A (H1N1) +  CEPA INFLUENZA TIPO A (H3N2) +  CEPA INFLUENZA TIPO B
3548,Flublok Quadrivalente,BIOLÓGICO,183260405,2029-01-05,25351600783201995,VACINAS,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,CEPA INFLUENZA TIPO B +  CEPA INFLUENZA TIPO A (H1N1) +  CEPA INFLUENZA TIPO A (H3N2)
3550,Fondiza,SIMILAR,151430047,2030-01-01,25351243534201815,ANTIEMETICOS E ANTINAUSEANTES,03978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,FOSAPREPITANTO DIMEGLUMINA
3553,Fumarato de Cetotifeno,GENÉRICO,105730637,2027-01-02,25351856036201829,OUTROS MEDICAMENTOS ANTIASMATICOS,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,FUMARATO DE CETOTIFENO
3554,Funed Sulfametoxazol + Trimetoprima,SIMILAR,112090028,2026-01-12,250000121098906,TRIMETOPRIMA EM ASSOCIACAO COM SULFAS,17503475000101,FUNDAÇÃO EZEQUIEL DIAS - FUNED,SULFAMETOXAZOL +  TRIMETOPRIMA
3556,Furosemida,GENÉRICO,113430135,2026-01-08,25351467421200581,DIURETICOS SIMPLES,19570720000110,HIPOLABOR FARMACEUTICA LTDA,FUROSEMIDA
3557,Fycompa,NOVO,125760029,2026-01-05,25351174150201837,OUTROS ANTIEPILÉTICOS,68949239000146,UNITED MEDICAL LTDA,PERAMPANEL
3558,FÁGICO,SIMILAR,100431024,2025-01-01,25351576975200811,ANTIEMETICOS E ANTINAUSEANTES,61190096000192,EUROFARMA LABORATÓRIOS S.A.,BROMOPRIDA
3559,G500 BALSÂMICO,FITOTERÁPICO,100663393,2028-01-02,25351557172200786,EXPECTORANTES + FITOTERAPICO SIMPLES,84684620000187,LABORATORIO CATARINENSE LTDA,MIKANIA GLOMERATA SPRENG.
3560,GABALGIN,SIMILAR,126750399,2030-01-09,25351300740201441,ANTICONVULSIVANTES,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,PREGABALINA
3561,GABALLON,ESPECÍFICO,156510040,2028-01-05,25351527096201195,VITAMINAS OU MINERAIS ASSOCIADOS A OUTROS FARMACOS,05254971000181,ZYDUS NIKKHO FARMACÊUTICA LTDA,CLORIDRATO DE LISINA +  CLORIDRATO DE PIRIDOXINA +  CLORIDRATO DE TIAMINA +  PANTOTENATO DE CÁLCIO +  ÁCIDO GAMAMINOBUTÍRICO
3562,GABANEURIN,SIMILAR,135690416,2026-01-11,25351184293200532,ANTICONVULSIVANTES,00923140000131,EMS SIGMA PHARMA LTDA,GABAPENTINA
3563,GABAPENTINA,GENÉRICO,123520141,2028-01-09,25351013513200382,ANTICONVULSIVANTES,73663650000190,RANBAXY FARMACÊUTICA LTDA,GABAPENTINA
3566,GABAPENTINA,GENÉRICO,105830661,2029-01-07,25351550669200854,ANTICONVULSIVANTES,45992062000165,GERMED FARMACEUTICA LTDA,GABAPENTINA
3567,GABAPENTINA,GENÉRICO,167730278,2026-01-10,25351671391201018,ANTICONVULSIVANTES,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,GABAPENTINA
3569,GABAPENTINA,GENÉRICO,151670042,2028-01-06,25351589652200968,ANTICONVULSIVANTES,04301884000175,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,GABAPENTINA
3570,GABAPENTINA,GENÉRICO,103700599,2028-01-09,25351058584201063,ANTICONVULSIVANTES,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,GABAPENTINA
3571,GABAPENTINA,GENÉRICO,110390201,2025-01-04,25351531247201428,ANTICONVULSIVANTES,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,GABAPENTINA
3573,GABAPENTINA,GENÉRICO,105730626,2026-01-12,25351852882201870,ANTICONVULSIVANTES,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,GABAPENTINA
3574,GADOVIST,NOVO,170560051,2025-01-02,25351626330200836,CONTRASTES RADIOLOGICOS,18459628000115,BAYER S.A.,GADOBUTROL
3576,GALAFOLD,NOVO,139000003,2024-01-12,25351816326202135,VÁRIOS PRODUTOS PARA O TRATO ALIMENTAR E METABOLISMO,21896000000191,PINT PHARMA PRODUTOS MEDICO-HOSPITALARES E FARMACEUTICOS LTDA,CLORIDRATO DE MIGALASTATE
3577,GALAMER,SIMILAR,146820086,2029-01-09,25351067609201411,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,05035244000123,SUN FARMACÊUTICA DO BRASIL LTDA,HIDROBROMETO DE GALANTAMINA
3579,GALLIAPHARM,,185140001,2031-01-11,25351366313202021,,17655359000108,CENTER OF MOLECULAR RESEARCH BRASIL LTDA,TRICLORETO DE GÁLIO (68 GA)
3580,GALMIN,SIMILAR,126750199,2026-01-09,25351708637201370,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,BROMIDRATO DE GALANTAMINA
3583,GALZET,SIMILAR,167730438,2026-01-09,25351706691201311,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,BROMIDRATO DE GALANTAMINA
3584,GAMA ANTI-HEPATITE B GRIFOLS,SIMILAR,136410005,2026-01-08,253510036850160,IMUNOGLOBULINAS,02513899000171,GRIFOLS BRASIL LTDA,IMUNOGLOBULINA HUMANA ANTI-HEPATITE B
3585,GAMA ANTI-TETANO GRIFOLS,SIMILAR,136410008,2026-01-08,253510114100127,IMUNOGLOBULINAS,02513899000171,GRIFOLS BRASIL LTDA,IMUNOGLOBULINA ANTITETÂNICA
3587,GAMALINE V,FITOTERÁPICO,118600061,2029-01-04,25351014005200311,ANTINFLAMATORIOS + FITOTERAPICO SIMPLES,78950011000120,HERBARIUM LABORATORIO BOTANICO LTDA,BORAGO OFFICINALIS L.
3588,GAMAX,FITOTERÁPICO,115570057,2028-01-07,25351001218200383,ANTINFLAMATORIOS + FITOTERAPICO SIMPLES,08939548000103,INFAN INDUSTRIA QUIMICA FARMACEUTICA NACIONAL S/A,BORAGO OFFICINALIS L.
3592,GAMUNEX,BIOLÓGICO,136410011,2027-01-12,25351372018201540,IMUNOGLOBULINAS,02513899000171,GRIFOLS BRASIL LTDA,IMUNOGLOBULINA HUMANA 
3594,GANCICLOVIR SODICO,GENÉRICO,100430762,2027-01-01,253510236400184,ANTIVIROTICOS,61190096000192,EUROFARMA LABORATÓRIOS S.A.,GANCICLOVIR SÓDICO
3595,GANFORT,NOVO,101470171,2027-01-10,25351312372200621,ANTIGLAUCOMATOSOS,43426626000177,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,BIMATOPROSTA +  MALEATO DE TIMOLOL
3596,GANVIRAX,SIMILAR,116370037,2025-01-05,250000018049914,ANTIVIROTICOS,58430828000160,BLAU FARMACÊUTICA S.A.,GANCICLOVIR
3597,GAPEM,SIMILAR,125680296,2029-01-10,25351325445201969,ANTICONVULSIVANTES,73856593000166,PRATI DONADUZZI & CIA LTDA,GABAPENTINA
3598,GARASONE,NOVO,178170794,2028-01-05,25351261785201587,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,FOSFATO DISSÓDICO DE BETAMETASONA +  GENTAMICINA
3599,GARDASIL,BIOLÓGICO,101710211,2026-01-08,25351357212202140,VACINAS,03560974000118,MERCK SHARP & DOHME FARMACEUTICA LTDA.,PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 11 +  PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 16 +  PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 18 +  PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 6
3600,GARDASIL 9,BIOLÓGICO,101710212,2027-01-12,25351357214202139,VACINAS,03560974000118,MERCK SHARP & DOHME FARMACEUTICA LTDA.,PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 31 +  PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 33 +  PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 45 +  PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 52 +  PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 58 +  PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO T
3602,GARGABEM,SIMILAR,104810138,2028-01-05,25351240247201683,ANTINFLAMATORIOS,48113906000149,1FARMA INDUSTRIA FARMACEUTICA LTDA,CLORIDRATO DE BENZIDAMINA
3603,GARGOJUICE,SIMILAR,105710007,2030-01-05,2599100447880,ANTINFECCIOSOS E ANTISSEPTICOS TOPICOS PARA OROFARINGE,18324343000177,BELFAR LTDA,CLORIDRATO DE BENZIDAMINA
3604,GARRA DO DIABO HERBARIUM,FITOTERÁPICO,118600035,2028-01-01,2502323003695,ANTINFLAMATORIOS ANTIREUMATICOS + FITOTERAPICO SIMPLES,78950011000120,HERBARIUM LABORATORIO BOTANICO LTDA,HARPAGOPHYTUM PROCUMBENS DC. EX MEISSN.
3606,GASTRINON,FITOTERÁPICO,154000043,2029-01-09,25351000557200342,ANTIACIDOS E ANTIULCEROSOS,56646953000186,LABORATORIO VITALAB LTDA,MAYTENUS ILICIFOLIA MART.EX.REISS
3608,GASTROFTAL,ESPECÍFICO,117170021,2025-01-04,250000008519951,ANTIACIDO,25773037000183,PHARMASCIENCE INDUSTRIA FARMACEUTICA S.A,CARBONATO DE CÁLCIO +  HIDROXIDO DE ALUMÍNIO +  HIDRÓXIDO DE ALUMÍNIO +  HIDRÓXIDO DE MAGNÉSIO
3609,GASTROGEL,ESPECÍFICO,109170038,2028-01-12,250000146199331,ANTIACIDOS E ANTIULCEROSOS ASSOCIADOS,17875154000120,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.,DIMETICONA +  GEL DE HIDRÓXIDO DE ALUMINIO +  HIDROXIDO DE ALUMÍNIO +  HIDRÓXIDO DE ALUMÍNIO +  HIDRÓXIDO DE MAGNÉSIO +  SIMETICONA
3610,GASTROL,ESPECÍFICO,155840396,2028-01-06,25351535210201259,ANTIACIDO,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,CARBONATO DE CÁLCIO +  HIDRÓXIDO DE ALUMÍNIO +  HIDRÓXIDO DE MAGNÉSIO
3612,GASTROLIV,ESPECÍFICO,115600111,2027-01-08,253510270510175,ANTIACIDO,17562075000169,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,CARBONATO DE CÁLCIO +  HIDRÓXIDO DE ALUMÍNIO +  HIDRÓXIDO DE MAGNÉSIO
3613,GASTROSIL,FITOTERÁPICO,121070007,2030-01-05,2.5351E+16,ANTIULCEROSOS,49345358000145,APIS FLORA INDUSTRIAL  E COMERCIAL LTDA,MAYTENUS ILICIFOLIA MART. EX REISSEK
