id_loja,cod,varejista,nlj,tipo,cep,lat_long
26231,9095302117684153656,RETAILER 1,STORE 33273,STORE TYPE 24,87401,"36.74,-108.18"
26232,9095379900392576085,RETAILER 6,STORE 33874,STORE TYPE 23,38668,"34.59,-89.92"
26233,9095456062905068546,RETAILER 1,STORE 18489,STORE TYPE 18,46574,"41.48,-86.49"
26234,9095902494317318130,RETAILER 4,STORE 21413,STORE TYPE 14,02886,"41.70,-71.46"
26235,9095992071555975750,RETAILER 7,STORE 18867,STORE TYPE 20,87402,"36.78,-108.14"
26236,9098798983779509465,RETAILER 6,STORE 16095,STORE TYPE 23,73080,"34.99,-97.48"
26237,9099270448235162808,RETAILER 1,STORE 32460,STORE TYPE 18,71667,"33.92,-91.84"
26238,9099735214060170573,RETAILER 1,STORE 04575,STORE TYPE 24,74370,"36.75,-94.68"
26239,9099928117195855213,RETAILER 6,STORE 04275,STORE TYPE 23,71463,"30.81,-92.61"
26240,9100539890351599886,RETAILER 1,STORE 16156,STORE TYPE 18,29620,"34.18,-82.43"
26241,9101087510995199086,RETAILER 1,STORE 12719,STORE TYPE 24,47441,"39.04,-87.17"
26242,9101125461887810748,RETAILER 1,STORE 20004,STORE TYPE 18,44087,"41.31,-81.44"
26243,9102331467299599839,RETAILER 1,STORE 02735,STORE TYPE 24,49251,"42.47,-84.41"
26244,9102417970259269128,RETAILER 6,STORE 25113,STORE TYPE 23,85143,"33.16,-111.52"
26245,9102427288829468491,RETAILER 1,STORE 03207,STORE TYPE 18,73446,"34.09,-96.78"
26246,9102453802224718055,RETAILER 4,STORE 00744,STORE TYPE 14,35806,"34.76,-86.69"
26247,9102821023172985136,RETAILER 1,STORE 30019,STORE TYPE 18,35903,"34.02,-85.86"
26248,9102835470223803913,RETAILER 1,STORE 11068,STORE TYPE 24,28159,"35.69,-80.43"
26249,9103735327821876555,RETAILER 1,STORE 31021,STORE TYPE 24,68463,"40.88,-96.13"
26250,9103801067025764844,RETAILER 1,STORE 22694,STORE TYPE 24,30662,"34.27,-83.15"
26251,9103813798252232683,RETAILER 1,STORE 08711,STORE TYPE 18,02885,"41.73,-71.26"
26252,9104098473202627087,RETAILER 1,STORE 12261,STORE TYPE 18,98640,"46.58,-124.03"
26253,9104212528411180399,RETAILER 6,STORE 26905,STORE TYPE 23,42134,"36.72,-86.56"
26254,9104514736994031845,RETAILER 7,STORE 07583,STORE TYPE 20,06824,"41.17,-73.28"
26255,9104706213133206384,RETAILER 6,STORE 16552,STORE TYPE 16,10547,"41.31,-73.85"
26256,9105178111805263240,RETAILER 1,STORE 06512,STORE TYPE 24,29687,"34.99,-82.33"
26257,9105305671184572687,RETAILER 1,STORE 09233,STORE TYPE 24,39560,"30.38,-89.17"
26258,9105330930644102408,RETAILER 1,STORE 09287,STORE TYPE 24,14904,"42.07,-76.80"
26259,9105435504969142047,RETAILER 5,STORE 00808,STORE TYPE 06,20175,"39.06,-77.60"
26260,9105557439863591852,RETAILER 6,STORE 07892,STORE TYPE 23,22482,"37.74,-76.35"
26261,9105730520655683949,RETAILER 7,STORE 18596,STORE TYPE 20,83642,"43.57,-116.40"
26262,9106402040348508297,RETAILER 6,STORE 24894,STORE TYPE 23,27603,"35.66,-78.65"
26263,9106443490745572279,RETAILER 1,STORE 04662,STORE TYPE 24,79936,"31.78,-106.30"
26264,9106508018322896469,RETAILER 1,STORE 30867,STORE TYPE 24,71643,"34.02,-91.58"
26265,9106558592123695157,RETAILER 1,STORE 15920,STORE TYPE 24,49615,"44.96,-85.21"
26266,9107289567363658064,RETAILER 7,STORE 24169,STORE TYPE 20,95687,"38.33,-121.92"
26267,9107628669508466347,RETAILER 6,STORE 25543,STORE TYPE 23,37127,"35.78,-86.33"
26268,9107914491387640090,RETAILER 1,STORE 29821,STORE TYPE 18,47715,"37.97,-87.48"
26269,9108286982192493709,RETAILER 1,STORE 30588,STORE TYPE 24,28762,"35.63,-82.23"
26270,9108309263385480618,RETAILER 1,STORE 00738,STORE TYPE 24,18640,"41.30,-75.74"
26271,9108642565985427013,RETAILER 6,STORE 19924,STORE TYPE 23,32822,"28.49,-81.29"
26272,9108866626934279766,RETAILER 1,STORE 22385,STORE TYPE 24,55358,"45.25,-93.99"
26273,9109011625116193031,RETAILER 6,STORE 28569,STORE TYPE 23,65793,"36.99,-91.97"
26274,9109150409955723974,RETAILER 6,STORE 13593,STORE TYPE 23,73034,"35.70,-97.43"
26275,9109489118437036492,RETAILER 1,STORE 20062,STORE TYPE 18,25526,"38.39,-81.99"
26276,9109708429083414797,RETAILER 1,STORE 20507,STORE TYPE 24,63080,"38.19,-91.08"
26277,9110269333128909533,RETAILER 1,STORE 07753,STORE TYPE 24,50525,"42.74,-93.75"
26278,9110671509270020188,RETAILER 1,STORE 10788,STORE TYPE 24,63901,"36.76,-90.46"
26279,9110816278151844931,RETAILER 6,STORE 27212,STORE TYPE 23,57006,"44.32,-96.80"
26280,9110940357249284857,RETAILER 7,STORE 13429,STORE TYPE 20,80439,"39.63,-105.44"
26281,9110951986933378573,RETAILER 6,STORE 25629,STORE TYPE 23,75904,"31.34,-94.83"
26282,9111088545372075846,RETAILER 7,STORE 28272,STORE TYPE 20,46706,"41.34,-85.03"
26283,9111118411378629748,RETAILER 1,STORE 17204,STORE TYPE 18,46901,"40.53,-86.17"
26284,9111501783008234897,RETAILER 1,STORE 19001,STORE TYPE 18,68410,"40.64,-95.88"
26285,9111518400100463898,RETAILER 1,STORE 20043,STORE TYPE 24,06374,"41.68,-71.91"
26286,9112076664188946071,RETAILER 1,STORE 22998,STORE TYPE 24,38555,"35.89,-84.99"
26287,9112536439879678221,RETAILER 6,STORE 31234,STORE TYPE 23,54751,"44.85,-91.93"
26288,9113124801637747552,RETAILER 1,STORE 03948,STORE TYPE 18,42728,"37.12,-85.29"
26289,9113149137335333809,RETAILER 1,STORE 01154,STORE TYPE 24,39206,"32.37,-90.17"
26290,9113413460013573546,RETAILER 1,STORE 27489,STORE TYPE 24,13865,"42.07,-75.64"
26291,9113667735512918042,RETAILER 4,STORE 12842,STORE TYPE 14,02375,"42.01,-71.08"
26292,9113959243864790773,RETAILER 1,STORE 05200,STORE TYPE 18,23109,"37.43,-76.33"
26293,9113959243864790773,RETAILER 1,STORE 05200,STORE TYPE 24,23109,"37.43,-76.33"
26294,9114436325223890596,RETAILER 1,STORE 08529,STORE TYPE 24,37087,"36.26,-86.27"
26295,9114724335785063113,RETAILER 1,STORE 01097,STORE TYPE 24,61739,"40.73,-88.52"
26296,9114747807165216139,RETAILER 6,STORE 16158,STORE TYPE 16,07416,"41.11,-74.60"
26297,9115048898275386467,RETAILER 1,STORE 17499,STORE TYPE 24,31217,"32.84,-83.50"
26298,9115084640506631948,RETAILER 1,STORE 15652,STORE TYPE 24,72113,"34.86,-92.40"
26299,9115178615648865908,RETAILER 1,STORE 24805,STORE TYPE 24,17563,"39.76,-76.19"
26300,9115398049949539503,RETAILER 1,STORE 12090,STORE TYPE 24,14428,"43.08,-77.85"
26301,9115641989249171074,RETAILER 1,STORE 20743,STORE TYPE 24,44412,"41.09,-81.02"
26302,9116220100626414946,RETAILER 1,STORE 11973,STORE TYPE 18,39046,"32.63,-89.98"
26303,9116338511033351301,RETAILER 6,STORE 12034,STORE TYPE 23,36054,"32.48,-86.37"
26304,9116424978450334067,RETAILER 1,STORE 10494,STORE TYPE 24,73160,"35.33,-97.48"
26305,9116680496189862016,RETAILER 1,STORE 26539,STORE TYPE 18,79912,"31.85,-106.53"
26306,9116749111115844811,RETAILER 1,STORE 10329,STORE TYPE 24,54725,"45.07,-91.99"
26307,9116980145065664319,RETAILER 1,STORE 22154,STORE TYPE 18,40067,"38.22,-85.37"
26308,9117213082293894457,RETAILER 6,STORE 17099,STORE TYPE 23,85743,"32.30,-111.18"
26309,9117428744682400141,RETAILER 6,STORE 31532,STORE TYPE 23,92223,"33.95,-116.99"
26310,9117499637900656090,RETAILER 6,STORE 10886,STORE TYPE 23,65201,"38.90,-92.24"
26311,9117555166231801359,RETAILER 1,STORE 18816,STORE TYPE 18,37331,"35.32,-84.53"
26312,9117799823841587263,RETAILER 1,STORE 04647,STORE TYPE 24,29138,"34.04,-81.78"
26313,9117805476774480262,RETAILER 1,STORE 23485,STORE TYPE 24,93285,"35.72,-118.51"
26314,9117922071300263518,RETAILER 1,STORE 22178,STORE TYPE 18,34604,"28.48,-82.43"
26315,9118101251284606802,RETAILER 6,STORE 29376,STORE TYPE 23,23834,"37.29,-77.40"
26316,9118682423835028163,RETAILER 6,STORE 29276,STORE TYPE 23,48152,"42.42,-83.37"
26317,9119094644932470535,RETAILER 1,STORE 23749,STORE TYPE 24,46793,"41.45,-85.02"
26318,9119344975765644099,RETAILER 4,STORE 15524,STORE TYPE 14,62959,"37.72,-88.91"
26319,9119427680410472852,RETAILER 1,STORE 25904,STORE TYPE 24,27530,"35.38,-78.06"
26320,9120456186622793240,RETAILER 6,STORE 08627,STORE TYPE 23,99163,"46.73,-117.22"
26321,9120758651603545629,RETAILER 6,STORE 02078,STORE TYPE 23,03031,"42.87,-71.60"
26322,9121870386298142128,RETAILER 1,STORE 18708,STORE TYPE 24,53929,"43.75,-90.28"
26323,9121958214104247951,RETAILER 1,STORE 24596,STORE TYPE 24,93651,"37.00,-119.51"
26324,9122019126124732481,RETAILER 6,STORE 23970,STORE TYPE 23,35016,"34.32,-86.50"
26325,9122362579412659776,RETAILER 6,STORE 32105,STORE TYPE 23,64735,"38.37,-93.74"
26326,9122746793210047461,RETAILER 6,STORE 28397,STORE TYPE 23,22630,"38.93,-78.18"
26327,9122971118459345177,RETAILER 7,STORE 05878,STORE TYPE 20,10950,"41.32,-74.20"
26328,9123538115900292143,RETAILER 1,STORE 17854,STORE TYPE 24,78653,"30.34,-97.52"
26329,9123629546666588091,RETAILER 4,STORE 10380,STORE TYPE 14,11217,"40.68,-73.98"
26330,9123800417593602241,RETAILER 4,STORE 02758,STORE TYPE 14,78043,"27.55,-99.27"
26331,9123926562369792074,RETAILER 1,STORE 25655,STORE TYPE 24,87021,"35.19,-107.88"
26332,9125095394363213705,RETAILER 1,STORE 28190,STORE TYPE 15,42164,"36.78,-86.18"
26333,9125168362414479892,RETAILER 1,STORE 02995,STORE TYPE 24,70578,"30.23,-92.26"
26334,9125268788021891965,RETAILER 1,STORE 09501,STORE TYPE 29,37130,"35.88,-86.32"
26335,9125377725593030058,RETAILER 6,STORE 25090,STORE TYPE 23,10940,"41.45,-74.48"
26336,9125435006777687681,RETAILER 6,STORE 17540,STORE TYPE 23,35405,"33.12,-87.54"
26337,9125440655930708661,RETAILER 1,STORE 28009,STORE TYPE 18,48313,"42.60,-83.00"
26338,9125821839514077577,RETAILER 7,STORE 22974,STORE TYPE 20,38133,"35.21,-89.79"
26339,9125858814713370533,RETAILER 1,STORE 01441,STORE TYPE 18,50401,"43.15,-93.20"
26340,9125908430776197660,RETAILER 7,STORE 22437,STORE TYPE 20,37920,"35.91,-83.86"
26341,9126145509982857461,RETAILER 1,STORE 33281,STORE TYPE 24,75496,"33.35,-96.06"
26342,9126767719986565801,RETAILER 6,STORE 08074,STORE TYPE 16,98042,"47.37,-122.12"
26343,9127000058495125302,RETAILER 4,STORE 30403,STORE TYPE 14,32257,"30.19,-81.61"
26344,9127180253120546306,RETAILER 6,STORE 01424,STORE TYPE 23,37110,"35.65,-85.74"
26345,9127429350160503711,RETAILER 1,STORE 12191,STORE TYPE 18,71203,"32.58,-92.02"
26346,9128201920394708097,RETAILER 7,STORE 16389,STORE TYPE 20,44130,"41.38,-81.79"
26347,9128233682108998133,RETAILER 4,STORE 29805,STORE TYPE 14,95133,"37.37,-121.86"
26348,9129157725188917720,RETAILER 1,STORE 10421,STORE TYPE 24,27018,"36.20,-80.52"
26349,9129159633519223309,RETAILER 6,STORE 17542,STORE TYPE 23,71360,"31.33,-92.36"
26350,9129397950719764532,RETAILER 1,STORE 06661,STORE TYPE 24,78947,"30.42,-97.04"
26351,9130077402325323619,RETAILER 7,STORE 31134,STORE TYPE 20,30308,"33.77,-84.38"
26352,9130321837506012506,RETAILER 4,STORE 06443,STORE TYPE 14,92115,"32.76,-117.07"
26353,9130643086354658605,RETAILER 4,STORE 32335,STORE TYPE 14,37205,"36.11,-86.87"
26354,9131235599723333027,RETAILER 6,STORE 22187,STORE TYPE 23,97501,"42.28,-122.90"
26355,9131406542567031927,RETAILER 1,STORE 01532,STORE TYPE 24,60417,"41.43,-87.59"
26356,9131984125439207649,RETAILER 6,STORE 08052,STORE TYPE 23,33415,"26.66,-80.13"
26357,9132100613403187888,RETAILER 1,STORE 07636,STORE TYPE 15,87121,"35.09,-106.87"
26358,9132660517699420321,RETAILER 1,STORE 08152,STORE TYPE 24,39071,"32.56,-90.32"
26359,9132780424021759119,RETAILER 1,STORE 02334,STORE TYPE 24,29045,"34.19,-80.80"
26360,9133121126670961344,RETAILER 4,STORE 03752,STORE TYPE 14,60608,"41.85,-87.67"
26361,9133159170219403479,RETAILER 1,STORE 00307,STORE TYPE 24,39114,"31.95,-89.82"
26362,9133302795633782707,RETAILER 7,STORE 05125,STORE TYPE 20,17042,"40.29,-76.42"
26363,9133551474446508605,RETAILER 1,STORE 10822,STORE TYPE 18,72704,"36.11,-94.30"
26364,9134074020477056956,RETAILER 1,STORE 17011,STORE TYPE 24,27028,"35.92,-80.58"
26365,9134793934111916560,RETAILER 6,STORE 07321,STORE TYPE 23,74601,"36.70,-97.15"
26366,9134884274144498275,RETAILER 1,STORE 29556,STORE TYPE 24,72501,"35.79,-91.65"
26367,9135518790807167122,RETAILER 1,STORE 26935,STORE TYPE 24,37078,"35.90,-87.74"
26368,9135785288405198025,RETAILER 6,STORE 15209,STORE TYPE 23,85308,"33.66,-112.18"
26369,9136384285685113672,RETAILER 1,STORE 17342,STORE TYPE 24,79714,"32.34,-102.70"
26370,9136535359484385400,RETAILER 1,STORE 20110,STORE TYPE 24,27572,"36.26,-78.88"
26371,9137185191241054297,RETAILER 1,STORE 13616,STORE TYPE 24,63841,"36.77,-89.98"
26372,9137550673538084459,RETAILER 6,STORE 07191,STORE TYPE 23,70128,"30.05,-89.96"
26373,9137715206320008245,RETAILER 1,STORE 19166,STORE TYPE 18,32960,"27.64,-80.40"
26374,9138538396174404432,RETAILER 1,STORE 18745,STORE TYPE 24,29565,"34.36,-79.50"
26375,9138572800515227596,RETAILER 1,STORE 30219,STORE TYPE 18,60630,"41.97,-87.76"
26376,9138606575665983719,RETAILER 1,STORE 21109,STORE TYPE 24,32068,"30.08,-81.89"
26377,9138682263834911497,RETAILER 6,STORE 12518,STORE TYPE 23,92801,"33.84,-117.95"
26378,9138856583494848088,RETAILER 1,STORE 02898,STORE TYPE 24,65058,"38.25,-92.13"
26379,9138932175399546413,RETAILER 1,STORE 20115,STORE TYPE 24,79701,"31.99,-102.08"
26380,9139054382522345671,RETAILER 1,STORE 05777,STORE TYPE 18,46218,"39.81,-86.10"
26381,9139181726234990638,RETAILER 1,STORE 05977,STORE TYPE 24,61410,"40.80,-90.40"
26382,9139669333882718403,RETAILER 1,STORE 15172,STORE TYPE 18,80910,"38.81,-104.77"
26383,9139715439560379708,RETAILER 1,STORE 06809,STORE TYPE 15,42633,"36.80,-84.83"
26384,9139811169010162857,RETAILER 7,STORE 01777,STORE TYPE 20,87107,"35.14,-106.64"
26385,9140449976959856668,RETAILER 1,STORE 17753,STORE TYPE 24,37857,"36.42,-82.94"
26386,9140868226139237837,RETAILER 4,STORE 12233,STORE TYPE 14,34109,"26.24,-81.76"
26387,9140887248891433213,RETAILER 1,STORE 28929,STORE TYPE 24,71964,"34.42,-93.24"
26388,9140965099192167709,RETAILER 6,STORE 30180,STORE TYPE 23,31093,"32.65,-83.66"
26389,9141758230775976569,RETAILER 6,STORE 28839,STORE TYPE 03,28304,"35.03,-78.99"
26390,9142542507700529085,RETAILER 1,STORE 19625,STORE TYPE 24,55092,"45.33,-93.10"
26391,9142623626176076884,RETAILER 6,STORE 33808,STORE TYPE 23,84405,"41.16,-111.97"
26392,9142822212257467085,RETAILER 6,STORE 14646,STORE TYPE 23,49079,"42.24,-85.91"
26393,9142913110810901057,RETAILER 1,STORE 27259,STORE TYPE 24,55008,"45.57,-93.28"
26394,9142944969087339701,RETAILER 1,STORE 04597,STORE TYPE 24,74058,"36.36,-96.76"
26395,9143286112123769651,RETAILER 1,STORE 16272,STORE TYPE 18,19930,"38.55,-75.06"
26396,9143332925140907635,RETAILER 1,STORE 32800,STORE TYPE 18,11701,"40.68,-73.41"
26397,9143874735713321801,RETAILER 1,STORE 30445,STORE TYPE 24,45623,"38.64,-82.27"
26398,9143884405333038130,RETAILER 1,STORE 16850,STORE TYPE 24,78676,"30.03,-98.14"
26399,9143911585659464489,RETAILER 1,STORE 14191,STORE TYPE 18,14433,"43.08,-76.88"
26400,9144708685208537046,RETAILER 6,STORE 12912,STORE TYPE 23,46410,"41.48,-87.33"
26401,9144878293670451800,RETAILER 6,STORE 16963,STORE TYPE 23,44240,"41.13,-81.33"
26402,9145167518444549497,RETAILER 6,STORE 19658,STORE TYPE 23,36832,"32.58,-85.59"
26403,9145527545724624236,RETAILER 6,STORE 09471,STORE TYPE 23,76201,"33.22,-97.15"
26404,9145800899585440166,RETAILER 6,STORE 03648,STORE TYPE 23,42445,"37.13,-87.85"
26405,9146147310692129174,RETAILER 1,STORE 09757,STORE TYPE 24,47283,"39.17,-85.59"
26406,9146766618438300724,RETAILER 1,STORE 08200,STORE TYPE 24,36066,"32.48,-86.42"
26407,9147248764320803613,RETAILER 6,STORE 30599,STORE TYPE 23,80701,"40.17,-103.87"
26408,9147260800484937319,RETAILER 1,STORE 15202,STORE TYPE 24,14560,"42.68,-77.57"
26409,9147496011528087681,RETAILER 1,STORE 01932,STORE TYPE 18,28768,"35.32,-82.71"
26410,9147496011528087681,RETAILER 1,STORE 01932,STORE TYPE 24,28768,"35.32,-82.71"
26411,9147498722594608858,RETAILER 6,STORE 09452,STORE TYPE 23,35214,"33.58,-86.89"
26412,9147531474127697884,RETAILER 4,STORE 15934,STORE TYPE 14,50702,"42.46,-92.31"
26413,9147912561615258474,RETAILER 1,STORE 21993,STORE TYPE 24,43812,"40.26,-81.88"
26414,9149546471823652889,RETAILER 1,STORE 16697,STORE TYPE 24,30643,"34.36,-82.91"
26415,9149576705236687097,RETAILER 1,STORE 19842,STORE TYPE 18,28743,"35.80,-82.88"
26416,9149576705236687097,RETAILER 1,STORE 19842,STORE TYPE 24,28743,"35.80,-82.88"
26417,9150074655745833785,RETAILER 1,STORE 12353,STORE TYPE 24,34470,"29.20,-82.09"
26418,9150075594709930739,RETAILER 4,STORE 21912,STORE TYPE 14,84014,"40.93,-111.88"
26419,9150141219830480364,RETAILER 1,STORE 33218,STORE TYPE 18,49507,"42.93,-85.66"
26420,9150187357085210409,RETAILER 1,STORE 13520,STORE TYPE 24,68779,"41.96,-97.20"
26421,9150465173196575944,RETAILER 6,STORE 06615,STORE TYPE 23,27360,"35.86,-80.10"
26422,9151068918756324260,RETAILER 6,STORE 17507,STORE TYPE 23,77640,"29.88,-93.94"
26423,9152157774590310876,RETAILER 1,STORE 17880,STORE TYPE 24,41001,"38.92,-84.40"
26424,9152210921211207602,RETAILER 1,STORE 28579,STORE TYPE 24,34446,"28.75,-82.52"
26425,9152896217108237931,RETAILER 1,STORE 30764,STORE TYPE 24,72013,"35.46,-92.37"
26426,9153337064069273097,RETAILER 1,STORE 20975,STORE TYPE 24,32656,"29.81,-81.96"
26427,9153402115118248914,RETAILER 1,STORE 30465,STORE TYPE 24,28092,"35.49,-81.25"
26428,9154800051693660143,RETAILER 1,STORE 09409,STORE TYPE 24,42539,"37.31,-84.95"
26429,9155243561130140448,RETAILER 1,STORE 01022,STORE TYPE 24,37379,"35.28,-85.19"
26430,9155573558115004190,RETAILER 1,STORE 10218,STORE TYPE 18,63461,"39.79,-91.57"
26431,9155944410428192428,RETAILER 1,STORE 11071,STORE TYPE 24,78228,"29.46,-98.57"
26432,9156332583427749471,RETAILER 6,STORE 14029,STORE TYPE 23,98273,"48.40,-122.38"
26433,9156956361455307047,RETAILER 6,STORE 04400,STORE TYPE 23,30152,"33.99,-84.65"
26434,9157682930044555164,RETAILER 6,STORE 00827,STORE TYPE 23,24450,"37.78,-79.53"
26435,9159755576482470713,RETAILER 1,STORE 00264,STORE TYPE 24,30012,"33.72,-84.00"
26436,9160020763813976959,RETAILER 1,STORE 13996,STORE TYPE 24,98620,"45.87,-120.78"
26437,9160259449019207756,RETAILER 1,STORE 00983,STORE TYPE 24,49252,"42.04,-84.77"
26438,9160408227707303900,RETAILER 1,STORE 33321,STORE TYPE 24,40965,"36.65,-83.72"
26439,9160783658242475437,RETAILER 1,STORE 33725,STORE TYPE 24,76801,"31.75,-99.03"
26440,9161273140831284568,RETAILER 1,STORE 00167,STORE TYPE 24,78521,"25.94,-97.32"
26441,9161435551371670007,RETAILER 1,STORE 31062,STORE TYPE 24,40409,"37.37,-84.43"
26442,9162152545663569223,RETAILER 6,STORE 24996,STORE TYPE 23,32780,"28.53,-80.79"
26443,9162181821095626596,RETAILER 1,STORE 12531,STORE TYPE 24,72401,"35.89,-90.66"
26444,9162439281456403426,RETAILER 1,STORE 25610,STORE TYPE 24,43232,"39.92,-82.87"
26445,9162532377785509153,RETAILER 4,STORE 17086,STORE TYPE 14,28277,"35.05,-80.82"
26446,9162569094981466688,RETAILER 7,STORE 20581,STORE TYPE 20,15206,"40.47,-79.91"
26447,9163507093205883992,RETAILER 1,STORE 20287,STORE TYPE 24,70301,"29.81,-90.75"
26448,9163545533347892128,RETAILER 1,STORE 15044,STORE TYPE 15,46970,"40.76,-86.06"
26449,9163602195258255999,RETAILER 6,STORE 08974,STORE TYPE 23,87114,"35.20,-106.69"
26450,9163849447821978562,RETAILER 6,STORE 23965,STORE TYPE 23,33607,"27.96,-82.49"
26451,9163977692275060733,RETAILER 6,STORE 29687,STORE TYPE 23,79029,"35.90,-102.03"
26452,9164640356001377025,RETAILER 6,STORE 23113,STORE TYPE 23,33025,"25.99,-80.28"
26453,9165429229229711174,RETAILER 1,STORE 05534,STORE TYPE 18,25535,"38.31,-82.43"
26454,9166211715118445278,RETAILER 6,STORE 24445,STORE TYPE 23,47670,"38.34,-87.58"
26455,9166710534600764780,RETAILER 1,STORE 16904,STORE TYPE 18,62806,"38.38,-88.08"
26456,9167011516139540665,RETAILER 1,STORE 15421,STORE TYPE 24,64052,"39.07,-94.45"
26457,9167181329829525966,RETAILER 1,STORE 19785,STORE TYPE 24,36207,"33.69,-85.72"
26458,9168264571512759269,RETAILER 1,STORE 27536,STORE TYPE 18,11435,"40.70,-73.81"
26459,9169394730629802464,RETAILER 1,STORE 07520,STORE TYPE 24,77358,"30.56,-95.44"
26460,9170180939754231697,RETAILER 1,STORE 01574,STORE TYPE 18,76705,"31.62,-97.10"
26461,9170934531860884790,RETAILER 1,STORE 04320,STORE TYPE 24,30725,"34.92,-85.35"
26462,9171359703047509909,RETAILER 6,STORE 21411,STORE TYPE 03,70458,"30.26,-89.79"
26463,9171468990352960114,RETAILER 1,STORE 14010,STORE TYPE 24,95328,"37.56,-120.91"
26464,9172161926718918325,RETAILER 1,STORE 00491,STORE TYPE 24,61818,"39.89,-88.72"
26465,9172242919651746395,RETAILER 1,STORE 03318,STORE TYPE 18,37214,"36.16,-86.67"
26466,9173210427596710633,RETAILER 1,STORE 21194,STORE TYPE 24,38583,"35.94,-85.44"
26467,9173532427712277918,RETAILER 1,STORE 03605,STORE TYPE 24,35504,"33.89,-87.17"
26468,9173543688597773164,RETAILER 1,STORE 09714,STORE TYPE 18,44820,"40.82,-82.97"
26469,9175055713299942641,RETAILER 1,STORE 15166,STORE TYPE 24,17051,"40.46,-77.78"
26470,9175203947548892136,RETAILER 1,STORE 30420,STORE TYPE 24,37616,"36.23,-82.75"
26471,9175765172092304094,RETAILER 1,STORE 18251,STORE TYPE 24,70601,"30.23,-93.22"
26472,9176767705449521825,RETAILER 1,STORE 30168,STORE TYPE 24,38583,"35.94,-85.44"
26473,9177045526979903821,RETAILER 1,STORE 07920,STORE TYPE 24,26601,"38.62,-80.62"
26474,9177045526979903821,RETAILER 1,STORE 07920,STORE TYPE 18,26601,"38.62,-80.62"
26475,9177154640756051709,RETAILER 1,STORE 31581,STORE TYPE 24,48417,"43.26,-83.94"
26476,9177198371121083917,RETAILER 6,STORE 20777,STORE TYPE 23,60438,"41.57,-87.55"
26477,9177465590258570909,RETAILER 1,STORE 17740,STORE TYPE 24,35611,"34.77,-87.08"
26478,9177506909825547209,RETAILER 1,STORE 05724,STORE TYPE 24,57472,"45.44,-100.07"
26479,9177613986761756568,RETAILER 1,STORE 27782,STORE TYPE 24,35768,"34.77,-86.10"
26480,9177844305503718495,RETAILER 1,STORE 33138,STORE TYPE 18,36116,"32.27,-86.20"
26481,9177945404220362685,RETAILER 1,STORE 09530,STORE TYPE 24,36067,"32.52,-86.56"
26482,9177960746523592752,RETAILER 6,STORE 31926,STORE TYPE 23,58104,"46.79,-96.84"
26483,9178048005940356242,RETAILER 6,STORE 04620,STORE TYPE 23,08360,"39.49,-75.01"
26484,9178113344627312268,RETAILER 1,STORE 34040,STORE TYPE 24,65686,"36.63,-93.44"
26485,9178398443029708001,RETAILER 4,STORE 01152,STORE TYPE 14,98374,"47.13,-122.26"
26486,9179094605432066903,RETAILER 1,STORE 28126,STORE TYPE 15,93637,"36.92,-120.19"
